Phase,Soil,Comp_Treatment,Rep,Pot,Individual,Species,Biomass,b_count,v_count,Tillers,Total_plants,Cheat_pct,Vent_pct
1,Native,17,3,105,6,BRTE,0.039,12,0,1,12,100,0
1,Native,17,3,105,7,BRTE,0.0361,12,0,1,12,100,0
1,Native,17,3,105,8,BRTE,0.0194,12,0,1,12,100,0
1,Native,17,3,105,9,BRTE,0.0863,12,0,3,12,100,0
1,Native,17,3,105,10,BRTE,0.0529,12,0,1,12,100,0
1,Native,17,3,105,11,BRTE,0.0474,12,0,2,12,100,0
1,Native,17,3,105,12,BRTE,0.0126,12,0,1,12,100,0
1,Native,15,1,106,1,BRTE,0.0512,6,4,1,10,60,40
1,Native,15,1,106,2,BRTE,0.0643,6,4,1,10,60,40
1,Native,15,1,106,3,BRTE,0.0326,6,4,1,10,60,40
1,Native,15,1,106,4,BRTE,0.0654,6,4,1,10,60,40
1,Native,15,1,106,5,BRTE,0.0454,6,4,1,10,60,40
1,Native,15,1,106,6,BRTE,0.0549,6,4,1,10,60,40
1,Native,15,1,106,1,VEDU,0.0078,6,4,1,10,60,40
1,Native,15,1,106,2,VEDU,0.0036,6,4,1,10,60,40
1,Native,15,1,106,3,VEDU,0.0055,6,4,1,10,60,40
1,Native,15,1,106,4,VEDU,0.005,6,4,1,10,60,40
1,Native,15,2,107,1,BRTE,0.0634,7,4,1,11,63.63636364,36.36363636
1,Native,15,2,107,2,BRTE,0.1266,7,4,3,11,63.63636364,36.36363636
1,Native,15,2,107,3,BRTE,0.1254,7,4,2,11,63.63636364,36.36363636
1,Native,15,2,107,4,BRTE,0.0557,7,4,1,11,63.63636364,36.36363636
1,Native,15,2,107,5,BRTE,0.1136,7,4,3,11,63.63636364,36.36363636
1,Native,15,2,107,6,BRTE,0.073,7,4,4,11,63.63636364,36.36363636
1,Native,15,2,107,7,BRTE,0.1139,7,4,3,11,63.63636364,36.36363636
1,Native,15,2,107,1,VEDU,0.0055,7,4,1,11,63.63636364,36.36363636
1,Native,15,2,107,2,VEDU,0.0166,7,4,4,11,63.63636364,36.36363636
1,Native,15,2,107,3,VEDU,0.0064,7,4,2,11,63.63636364,36.36363636
1,Native,15,2,107,4,VEDU,0.0081,7,4,1,11,63.63636364,36.36363636
1,Native,15,3,108,1,BRTE,0.1569,4,4,2,8,50,50
1,Native,15,3,108,2,BRTE,0.1025,4,4,2,8,50,50
1,Native,15,3,108,3,BRTE,0.1063,4,4,2,8,50,50
1,Native,15,3,108,4,BRTE,0.0796,4,4,2,8,50,50
1,Native,15,3,108,1,VEDU,0.0179,4,4,3,8,50,50
1,Native,15,3,108,2,VEDU,0.0297,4,4,4,8,50,50
1,Native,15,3,108,3,VEDU,0.0253,4,4,3,8,50,50
1,Native,15,3,108,4,VEDU,0.0126,4,4,1,8,50,50
1,Native,18,1,109,1,BRTE,0.1004,1,0,2,1,100,0
1,BRTE,1,1,110,1,VEDU,0.0254,0,15,5,15,0,100
1,BRTE,1,1,110,2,VEDU,0.0168,0,15,3,15,0,100
1,BRTE,1,1,110,3,VEDU,0.0128,0,15,1,15,0,100
1,BRTE,1,1,110,4,VEDU,0.0105,0,15,2,15,0,100
1,BRTE,1,1,110,5,VEDU,0.01,0,15,2,15,0,100
1,BRTE,1,1,110,6,VEDU,0.0137,0,15,2,15,0,100
1,BRTE,1,1,110,7,VEDU,0.0229,0,15,3,15,0,100
1,BRTE,1,1,110,8,VEDU,0.0306,0,15,3,15,0,100
1,BRTE,1,1,110,9,VEDU,0.0265,0,15,3,15,0,100
1,BRTE,1,1,110,10,VEDU,0.0399,0,15,3,15,0,100
1,BRTE,1,1,110,11,VEDU,0.0284,0,15,2,15,0,100
1,BRTE,1,1,110,12,VEDU,0.0382,0,15,3,15,0,100
1,BRTE,1,1,110,13,VEDU,0.0378,0,15,3,15,0,100
1,BRTE,1,1,110,14,VEDU,0.033,0,15,3,15,0,100
1,BRTE,1,1,110,15,VEDU,0.0549,0,15,4,15,0,100
1,BRTE,1,2,111,1,VEDU,0.0608,0,4,3,4,0,100
1,BRTE,1,2,111,2,VEDU,0.0548,0,4,4,4,0,100
1,BRTE,1,2,111,3,VEDU,0.0413,0,4,2,4,0,100
1,BRTE,1,2,111,4,VEDU,0.0336,0,4,3,4,0,100
1,BRTE,1,3,112,1,VEDU,0.0668,0,4,3,4,0,100
1,BRTE,1,3,112,2,VEDU,0.0418,0,4,2,4,0,100
1,BRTE,1,3,112,3,VEDU,0.0432,0,4,3,4,0,100
1,BRTE,1,3,112,4,VEDU,0.1664,0,4,5,4,0,100
1,BRTE,2,1,113,1,VEDU,0.0065,0,3,1,3,0,100
1,BRTE,2,1,113,2,VEDU,0.0118,0,3,1,3,0,100
1,BRTE,2,1,113,3,VEDU,0.007,0,3,1,3,0,100
1,BRTE,2,2,114,1,BRTE,0.0762,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,2,114,2,BRTE,0.0178,2,5,1,7,28.57142857,71.42857143
1,BRTE,2,2,114,1,VEDU,0.0313,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,2,114,2,VEDU,0.0524,2,5,3,7,28.57142857,71.42857143
1,BRTE,2,2,114,3,VEDU,0.0258,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,2,114,4,VEDU,0.0171,2,5,1,7,28.57142857,71.42857143
1,BRTE,2,2,114,5,VEDU,0.0424,2,5,2,7,28.57142857,71.42857143
1,BRTE,2,3,115,1,VEDU,0.0617,0,4,4,4,0,100
1,BRTE,2,3,115,2,VEDU,0.061,0,4,5,4,0,100
1,BRTE,2,3,115,3,VEDU,0.0039,0,4,1,4,0,100
1,BRTE,2,3,115,4,VEDU,0.0441,0,4,2,4,0,100
1,BRTE,4,1,116,1,BRTE,0.066,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,2,BRTE,0.0825,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,1,VEDU,0.01,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,2,VEDU,0.0083,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,3,VEDU,0.0115,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,4,VEDU,0.0095,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,5,VEDU,0.0078,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,6,VEDU,0.0096,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,7,VEDU,0.0078,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,8,VEDU,0.0082,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,9,VEDU,0.0036,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,10,VEDU,0.0023,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,11,VEDU,0.016,2,13,2,15,13.33333333,86.66666667
1,BRTE,4,1,116,12,VEDU,0.0143,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,1,116,13,VEDU,0.0138,2,13,1,15,13.33333333,86.66666667
1,BRTE,4,2,117,1,VEDU,0.0217,0,17,2,17,0,100
1,BRTE,4,2,117,2,VEDU,0.0449,0,17,4,17,0,100
1,BRTE,4,2,117,3,VEDU,0.0325,0,17,2,17,0,100
1,BRTE,4,2,117,4,VEDU,0.027,0,17,1,17,0,100
1,BRTE,4,2,117,5,VEDU,0.0311,0,17,2,17,0,100
1,BRTE,4,2,117,6,VEDU,0.0318,0,17,1,17,0,100
1,BRTE,4,2,117,7,VEDU,0.0177,0,17,2,17,0,100
1,BRTE,4,2,117,8,VEDU,0.023,0,17,2,17,0,100
1,BRTE,4,2,117,9,VEDU,0.025,0,17,1,17,0,100
1,BRTE,4,2,117,10,VEDU,0.0242,0,17,1,17,0,100
1,BRTE,4,2,117,11,VEDU,0.0022,0,17,1,17,0,100
1,BRTE,4,2,117,12,VEDU,0.0115,0,17,1,17,0,100
1,BRTE,4,2,117,13,VEDU,0.029,0,17,2,17,0,100
1,BRTE,4,2,117,14,VEDU,0.0112,0,17,1,17,0,100
1,BRTE,4,2,117,15,VEDU,0.0422,0,17,3,17,0,100
1,BRTE,4,2,117,16,VEDU,0.0335,0,17,2,17,0,100
1,BRTE,4,2,117,17,VEDU,0.0301,0,17,2,17,0,100
1,BRTE,4,3,118,1,VEDU,0.012,0,18,1,18,0,100
1,BRTE,4,3,118,2,VEDU,0.0205,0,18,2,18,0,100
1,BRTE,4,3,118,3,VEDU,0.0171,0,18,1,18,0,100
1,BRTE,4,3,118,4,VEDU,0.0045,0,18,1,18,0,100
1,BRTE,4,3,118,5,VEDU,0.0365,0,18,2,18,0,100
1,BRTE,4,3,118,6,VEDU,0.0265,0,18,1,18,0,100
1,BRTE,4,3,118,7,VEDU,0.0344,0,18,2,18,0,100
1,BRTE,4,3,118,8,VEDU,0.0103,0,18,1,18,0,100
1,BRTE,4,3,118,9,VEDU,0.0323,0,18,1,18,0,100
1,BRTE,4,3,118,10,VEDU,0.0419,0,18,2,18,0,100
1,BRTE,4,3,118,11,VEDU,0.0373,0,18,2,18,0,100
1,BRTE,4,3,118,12,VEDU,0.034,0,18,2,18,0,100
1,BRTE,4,3,118,13,VEDU,0.015,0,18,1,18,0,100
1,BRTE,4,3,118,14,VEDU,0.0666,0,18,4,18,0,100
1,BRTE,4,3,118,15,VEDU,0.0547,0,18,4,18,0,100
1,BRTE,4,3,118,16,VEDU,0.0249,0,18,2,18,0,100
1,BRTE,4,3,118,17,VEDU,0.0457,0,18,2,18,0,100
1,BRTE,4,3,118,18,VEDU,0.021,0,18,2,18,0,100
1,BRTE,5,1,119,1,BRTE,0.2163,2,0,3,2,100,0
1,BRTE,5,1,119,2,BRTE,0.1091,2,0,1,2,100,0
1,BRTE,5,2,120,1,BRTE,0.1393,2,0,2,2,100,0
1,BRTE,5,2,120,2,BRTE,0.1914,2,0,3,2,100,0
1,BRTE,5,3,121,1,BRTE,0.1138,2,1,1,3,66.66666667,33.33333333
1,BRTE,5,3,121,2,BRTE,0.1774,2,1,1,3,66.66666667,33.33333333
1,BRTE,5,3,121,1,VEDU,0.0076,2,1,1,3,66.66666667,33.33333333
1,BRTE,6,1,122,1,BRTE,0.1051,2,2,1,4,50,50
1,BRTE,6,1,122,2,BRTE,0.3354,2,2,5,4,50,50
1,BRTE,6,1,122,1,VEDU,0.0448,2,2,3,4,50,50
1,BRTE,6,1,122,2,VEDU,0.0176,2,2,1,4,50,50
1,BRTE,6,2,123,1,BRTE,0.3465,2,2,3,4,50,50
1,BRTE,6,2,123,2,BRTE,0.0705,2,2,1,4,50,50
1,BRTE,6,2,123,1,VEDU,0.0137,2,2,2,4,50,50
1,BRTE,6,2,123,2,VEDU,0.0187,2,2,1,4,50,50
1,BRTE,6,3,124,1,BRTE,0.0821,2,2,3,4,50,50
1,BRTE,6,3,124,2,BRTE,0.1099,2,2,3,4,50,50
1,BRTE,6,3,124,1,VEDU,0.0062,2,2,1,4,50,50
1,BRTE,6,3,124,2,VEDU,0.0084,2,2,2,4,50,50
1,BRTE,7,1,125,1,BRTE,0.1707,2,4,1,6,33.33333333,66.66666667
1,BRTE,7,1,125,2,BRTE,0.0946,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,1,125,1,VEDU,0.0593,2,4,4,6,33.33333333,66.66666667
1,BRTE,7,1,125,2,VEDU,0.0306,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,1,125,3,VEDU,0.0262,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,1,125,4,VEDU,0.0375,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,126,1,BRTE,0.1519,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,126,2,BRTE,0.0681,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,126,1,VEDU,0.0449,2,4,3,6,33.33333333,66.66666667
1,BRTE,7,2,126,2,VEDU,0.0318,2,4,4,6,33.33333333,66.66666667
1,BRTE,7,2,126,3,VEDU,0.0356,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,2,126,4,VEDU,0.0292,2,4,2,6,33.33333333,66.66666667
1,BRTE,7,3,127,1,BRTE,0.0458,3,5,1,8,37.5,62.5
1,BRTE,7,3,127,2,BRTE,0.2196,3,5,4,8,37.5,62.5
1,BRTE,7,3,127,3,BRTE,0.0567,3,5,1,8,37.5,62.5
1,BRTE,7,3,127,1,VEDU,0.0104,3,5,2,8,37.5,62.5
1,BRTE,7,3,127,2,VEDU,0.0089,3,5,2,8,37.5,62.5
1,BRTE,7,3,127,3,VEDU,0.0159,3,5,1,8,37.5,62.5
1,BRTE,7,3,127,4,VEDU,0.0128,3,5,2,8,37.5,62.5
1,BRTE,7,3,127,5,VEDU,0.0258,3,5,3,8,37.5,62.5
1,BRTE,8,1,128,1,BRTE,0.1809,2,8,4,10,20,80
1,BRTE,8,1,128,2,BRTE,0.1809,2,8,3,10,20,80
1,BRTE,8,1,128,1,VEDU,0.0029,2,8,1,10,20,80
1,BRTE,8,1,128,2,VEDU,0.0113,2,8,1,10,20,80
1,BRTE,8,1,128,3,VEDU,0.0085,2,8,1,10,20,80
1,BRTE,8,1,128,4,VEDU,0.0106,2,8,1,10,20,80
1,BRTE,8,1,128,5,VEDU,0.0189,2,8,1,10,20,80
1,BRTE,8,1,128,6,VEDU,0.0174,2,8,1,10,20,80
1,BRTE,8,1,128,7,VEDU,0.015,2,8,2,10,20,80
1,BRTE,8,1,128,8,VEDU,0.0178,2,8,2,10,20,80
1,BRTE,8,2,129,1,BRTE,0.1841,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,2,BRTE,0.212,2,7,3,9,22.22222222,77.77777778
1,BRTE,8,2,129,1,VEDU,0.0075,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,2,VEDU,0.0165,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,3,VEDU,0.0072,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,4,VEDU,0.0044,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,5,VEDU,0.0133,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,6,VEDU,0.0178,2,7,1,9,22.22222222,77.77777778
1,BRTE,8,2,129,7,VEDU,0.0104,2,7,2,9,22.22222222,77.77777778
1,BRTE,8,3,130,1,BRTE,0.1407,2,8,1,10,20,80
1,BRTE,8,3,130,2,BRTE,0.124,2,8,3,10,20,80
1,BRTE,8,3,130,1,VEDU,0.0242,2,8,2,10,20,80
1,BRTE,8,3,130,2,VEDU,0.0175,2,8,2,10,20,80
1,BRTE,8,3,130,3,VEDU,0.0234,2,8,2,10,20,80
1,BRTE,8,3,130,4,VEDU,0.0299,2,8,1,10,20,80
1,BRTE,8,3,130,5,VEDU,0.0053,2,8,1,10,20,80
1,BRTE,8,3,130,6,VEDU,0.0278,2,8,2,10,20,80
1,BRTE,8,3,130,7,VEDU,0.0129,2,8,1,10,20,80
1,BRTE,8,3,130,8,VEDU,0.0063,2,8,1,10,20,80
1,BRTE,9,1,131,1,BRTE,0.1402,6,0,2,6,100,0
1,BRTE,9,1,131,2,BRTE,0.11,6,0,2,6,100,0
1,BRTE,9,1,131,3,BRTE,0.1026,6,0,1,6,100,0
1,BRTE,9,1,131,4,BRTE,0.0619,6,0,1,6,100,0
1,BRTE,9,1,131,5,BRTE,0.0496,6,0,1,6,100,0
1,BRTE,9,1,131,6,BRTE,0.016,6,0,1,6,100,0
1,BRTE,9,2,132,1,BRTE,0.0617,4,0,1,4,100,0
1,BRTE,9,2,132,2,BRTE,0.1109,4,0,2,4,100,0
1,BRTE,9,2,131,3,BRTE,0.0291,4,0,1,4,100,0
1,BRTE,9,2,131,4,BRTE,0.0431,4,0,1,4,100,0
1,BRTE,9,3,133,1,BRTE,0.2313,4,0,4,4,100,0
1,BRTE,9,3,133,2,BRTE,0.118,4,0,6,4,100,0
1,BRTE,9,3,133,3,BRTE,0.1575,4,0,4,4,100,0
1,BRTE,9,3,133,4,BRTE,0.1244,4,0,4,4,100,0
1,BRTE,11,1,134,1,BRTE,0.0989,4,4,4,8,50,50
1,BRTE,11,1,134,2,BRTE,0.1183,4,4,3,8,50,50
1,BRTE,11,1,134,3,BRTE,0.2226,4,4,4,8,50,50
1,BRTE,11,1,134,4,BRTE,0.0476,4,4,1,8,50,50
1,BRTE,11,1,134,1,VEDU,0.0132,4,4,2,8,50,50
1,BRTE,11,1,134,2,VEDU,0.019,4,4,2,8,50,50
1,BRTE,11,1,134,3,VEDU,0.0101,4,4,1,8,50,50
1,BRTE,11,1,134,4,VEDU,0.0141,4,4,1,8,50,50
1,BRTE,11,2,135,1,BRTE,0.0775,4,6,1,10,40,60
1,BRTE,11,2,135,2,BRTE,0.2651,4,6,5,10,40,60
1,BRTE,11,2,135,3,BRTE,0.0196,4,6,1,10,40,60
1,BRTE,11,2,135,4,BRTE,0.2321,4,6,4,10,40,60
1,BRTE,11,2,135,1,VEDU,0.0154,4,6,1,10,40,60
1,BRTE,11,2,135,2,VEDU,0.0132,4,6,2,10,40,60
1,BRTE,11,2,135,3,VEDU,0.0076,4,6,1,10,40,60
1,BRTE,11,2,135,4,VEDU,0.0063,4,6,2,10,40,60
1,BRTE,11,2,135,5,VEDU,0.0104,4,6,3,10,40,60
1,BRTE,11,2,135,6,VEDU,0.0043,4,6,1,10,40,60
1,BRTE,11,3,136,1,BRTE,0.0996,4,6,3,10,40,60
1,BRTE,11,3,136,2,BRTE,0.0916,4,6,2,10,40,60
1,BRTE,11,3,136,3,BRTE,0.1212,4,6,5,10,40,60
1,BRTE,11,3,136,4,BRTE,0.1675,4,6,5,10,40,60
1,BRTE,11,3,136,1,VEDU,0.0103,4,6,2,10,40,60
1,BRTE,11,3,136,2,VEDU,0.0035,4,6,1,10,40,60
1,BRTE,11,3,136,3,VEDU,0.014,4,6,3,10,40,60
1,BRTE,11,3,136,4,VEDU,0.0149,4,6,3,10,40,60
1,BRTE,11,3,136,5,VEDU,0.0092,4,6,1,10,40,60
1,BRTE,11,3,136,6,VEDU,0.0085,4,6,1,10,40,60
1,BRTE,10,1,137,1,BRTE,0.1792,5,1,2,6,83.33333333,16.66666667
1,BRTE,10,1,137,2,BRTE,0.0316,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,1,137,3,BRTE,0.0898,5,1,2,6,83.33333333,16.66666667
1,BRTE,10,1,137,4,BRTE,0.1304,5,1,3,6,83.33333333,16.66666667
1,BRTE,10,1,137,5,BRTE,0.0311,5,1,2,6,83.33333333,16.66666667
1,BRTE,10,1,137,1,VEDU,0.0085,5,1,1,6,83.33333333,16.66666667
1,BRTE,10,2,138,1,BRTE,0.1383,4,0,2,4,100,0
1,BRTE,10,2,138,2,BRTE,0.1866,4,0,3,4,100,0
1,BRTE,10,2,138,3,BRTE,0.1422,4,0,4,4,100,0
1,BRTE,10,2,138,4,BRTE,0.0367,4,0,2,4,100,0
1,BRTE,10,3,139,1,BRTE,0.0878,4,2,3,6,66.66666667,33.33333333
1,BRTE,10,3,139,2,BRTE,0.1946,4,2,4,6,66.66666667,33.33333333
1,BRTE,10,3,139,3,BRTE,0.1687,4,2,4,6,66.66666667,33.33333333
1,BRTE,10,3,139,4,BRTE,0.1035,4,2,3,6,66.66666667,33.33333333
1,BRTE,10,3,139,1,VEDU,0.0094,4,2,2,6,66.66666667,33.33333333
1,BRTE,10,3,139,2,VEDU,0.026,4,2,5,6,66.66666667,33.33333333
1,BRTE,12,1,140,1,BRTE,0.0525,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,1,140,2,BRTE,0.0877,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,3,BRTE,0.0885,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,4,BRTE,0.0978,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,1,140,5,BRTE,0.0699,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,1,VEDU,0.0139,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,2,VEDU,0.0073,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,1,140,3,VEDU,0.0062,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,1,140,4,VEDU,0.0099,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,5,VEDU,0.0041,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,1,140,6,VEDU,0.0112,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,7,VEDU,0.0084,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,1,140,8,VEDU,0.0043,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,2,141,1,BRTE,0.1724,5,8,4,13,38.46153846,61.53846154
1,BRTE,12,2,141,2,BRTE,0.1293,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,2,141,3,BRTE,0.0812,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,2,141,4,BRTE,0.0098,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,2,141,5,BRTE,0.1361,5,8,4,13,38.46153846,61.53846154
1,BRTE,12,2,141,1,VEDU,0.0251,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,2,141,2,VEDU,0.0147,5,8,2,13,38.46153846,61.53846154
1,BRTE,12,2,141,3,VEDU,0.0101,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,2,141,4,VEDU,0.014,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,2,141,5,VEDU,0.0055,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,2,141,6,VEDU,0.0177,5,8,3,13,38.46153846,61.53846154
1,BRTE,12,2,141,7,VEDU,0.0065,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,2,141,8,VEDU,0.0062,5,8,1,13,38.46153846,61.53846154
1,BRTE,12,3,142,1,BRTE,0.134,4,8,3,12,33.33333333,66.66666667
1,BRTE,12,3,142,2,BRTE,0.1138,4,8,3,12,33.33333333,66.66666667
1,BRTE,12,3,142,3,BRTE,0.1889,4,8,4,12,33.33333333,66.66666667
1,BRTE,12,3,142,4,BRTE,0.0071,4,8,1,12,33.33333333,66.66666667
1,BRTE,12,3,142,1,VEDU,0.0052,4,8,1,12,33.33333333,66.66666667
1,BRTE,12,3,142,2,VEDU,0.0046,4,8,1,12,33.33333333,66.66666667
1,BRTE,12,3,142,3,VEDU,0.0112,4,8,2,12,33.33333333,66.66666667
1,BRTE,12,3,142,4,VEDU,0.0319,4,8,3,12,33.33333333,66.66666667
1,BRTE,12,3,142,5,VEDU,0.0103,4,8,1,12,33.33333333,66.66666667
1,BRTE,12,3,142,6,VEDU,0.0066,4,8,1,12,33.33333333,66.66666667
1,BRTE,12,3,142,7,VEDU,0.0259,4,8,1,12,33.33333333,66.66666667
1,BRTE,12,3,142,8,VEDU,0.0207,4,8,2,12,33.33333333,66.66666667
1,BRTE,13,1,143,1,BRTE,0.1042,8,0,3,8,100,0
1,BRTE,13,1,143,2,BRTE,0.1205,8,0,2,8,100,0
1,BRTE,13,1,143,3,BRTE,0.0331,8,0,1,8,100,0
1,BRTE,13,1,143,4,BRTE,0.1607,8,0,2,8,100,0
1,BRTE,13,1,143,5,BRTE,0.0395,8,0,1,8,100,0
1,BRTE,13,1,143,6,BRTE,0.0408,8,0,1,8,100,0
1,BRTE,13,1,143,7,BRTE,0.0449,8,0,1,8,100,0
1,BRTE,13,1,143,8,BRTE,0.0484,8,0,1,8,100,0
1,BRTE,13,2,144,1,BRTE,0.1634,8,0,3,8,100,0
1,BRTE,13,2,144,2,BRTE,0.0751,8,0,2,8,100,0
1,BRTE,13,2,144,3,BRTE,0.0782,8,0,2,8,100,0
1,BRTE,13,2,144,4,BRTE,0.0851,8,0,1,8,100,0
1,BRTE,13,2,144,5,BRTE,0.1186,8,0,3,8,100,0
1,BRTE,13,2,144,6,BRTE,0.1045,8,0,4,8,100,0
1,BRTE,13,2,144,7,BRTE,0.0732,8,0,1,8,100,0
1,BRTE,13,2,144,8,BRTE,0.0818,8,0,2,8,100,0
1,BRTE,13,3,145,1,BRTE,0.0957,8,0,1,8,100,0
1,BRTE,13,3,145,2,BRTE,0.1251,8,0,3,8,100,0
1,BRTE,13,3,145,3,BRTE,0.0712,8,0,2,8,100,0
1,BRTE,13,3,145,4,BRTE,0.1554,8,0,3,8,100,0
1,BRTE,13,3,145,5,BRTE,0.061,8,0,2,8,100,0
1,BRTE,13,3,145,6,BRTE,0.0731,8,0,2,8,100,0
1,BRTE,13,3,145,7,BRTE,0.0586,8,0,2,8,100,0
1,BRTE,13,3,145,8,BRTE,0.0436,8,0,1,8,100,0
1,BRTE,14,1,146,1,BRTE,0.0484,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,2,BRTE,0.0455,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,3,BRTE,0.0293,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,4,BRTE,0.1823,8,4,5,12,66.66666667,33.33333333
1,BRTE,14,1,146,5,BRTE,0.1276,8,4,3,12,66.66666667,33.33333333
1,BRTE,14,1,146,6,BRTE,0.0202,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,7,BRTE,0.0322,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,8,BRTE,0.0339,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,1,VEDU,0.0106,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,2,VEDU,0.0215,8,4,3,12,66.66666667,33.33333333
1,BRTE,14,1,146,3,VEDU,0.0093,8,4,1,12,66.66666667,33.33333333
1,BRTE,14,1,146,4,VEDU,0.0098,8,4,2,12,66.66666667,33.33333333
1,BRTE,14,2,147,1,BRTE,0.0959,7,3,3,10,70,30
1,BRTE,14,2,147,2,BRTE,0.0484,7,3,1,10,70,30
1,BRTE,14,2,147,3,BRTE,0.0527,7,3,1,10,70,30
1,BRTE,14,2,147,4,BRTE,0.0312,7,3,1,10,70,30
1,BRTE,14,2,147,5,BRTE,0.0971,7,3,3,10,70,30
1,BRTE,14,2,147,6,BRTE,0.0984,7,3,2,10,70,30
1,BRTE,14,2,147,7,BRTE,0.1461,7,3,3,10,70,30
1,BRTE,14,2,147,1,VEDU,0.0077,7,3,1,10,70,30
1,BRTE,14,2,147,2,VEDU,0.0105,7,3,1,10,70,30
1,BRTE,14,2,147,3,VEDU,0.0182,7,3,2,10,70,30
1,BRTE,14,3,148,1,BRTE,0.0335,8,0,1,8,100,0
1,BRTE,14,3,148,2,BRTE,0.1155,8,0,3,8,100,0
1,BRTE,14,3,148,3,BRTE,0.1398,8,0,4,8,100,0
1,BRTE,14,3,148,4,BRTE,0.0964,8,0,2,8,100,0
1,BRTE,14,3,148,5,BRTE,0.0261,8,0,1,8,100,0
1,BRTE,14,3,148,6,BRTE,0.0616,8,0,3,8,100,0
1,BRTE,14,3,148,7,BRTE,0.166,8,0,4,8,100,0
1,BRTE,14,3,148,8,BRTE,0.0434,8,0,1,8,100,0
1,BRTE,3,2,149,1,VEDU,0.0182,0,9,3,9,0,100
1,BRTE,3,2,149,2,VEDU,0.0237,0,9,6,9,0,100
1,BRTE,3,2,149,3,VEDU,0.0059,0,9,1,9,0,100
1,BRTE,3,2,149,4,VEDU,0.0268,0,9,3,9,0,100
1,BRTE,3,2,149,5,VEDU,0.0291,0,9,2,9,0,100
1,BRTE,3,2,149,6,VEDU,0.0455,0,9,5,9,0,100
1,BRTE,3,2,149,7,VEDU,0.0393,0,9,5,9,0,100
1,BRTE,3,2,149,8,VEDU,0.0233,0,9,3,9,0,100
1,BRTE,3,2,149,9,VEDU,0.0432,0,9,5,9,0,100
1,BRTE,3,3,150,1,VEDU,0.0205,0,11,2,11,0,100
